Date,Open,High,Low,Close,Volume,OpenInterest
2020-04-22,256.57,259.01,255.24,257.26,92951600,0
2020-04-23,258.54,261.72,256.94,257.24,104709700,0
2020-04-24,258.76,261.5,256.71,260.83,85063200,0
2020-04-27,262.81,265.71,262.35,264.59,77896600,0
2020-04-28,268.25,268.6,263.07,263.37,105270000,0
2020-04-29,268.72,271.81,267.69,270.27,118745600,0
2020-04-30,268.88,270.37,266.01,267.75,122901700,0
2020-05-01,262.99,267.92,259.49,260.66,125180000,0
2020-05-04,258.77,261.69,257.29,261.38,80873200,0
2020-05-05,264.21,266.62,261.51,263.8,79569900,0
2020-05-06,265.5,265.89,261.57,262.01,73632600,0
2020-05-07,265.23,267.11,264.66,265.17,75250400,0
2020-05-08,268.31,270.03,267.18,269.56,76452400,0
2020-05-11,267.62,271.0,267.2,269.61,79514200,0
2020-05-12,270.8,271.22,264.1,264.24,95870800,0
2020-05-13,263.68,264.72,257.13,259.57,144721100,0
2020-05-14,257.12,262.8,251.63,262.67,121977900,0
2020-05-15,260.28,263.93,259.33,263.88,111146300,0
2020-05-18,270.12,273.53,269.8,271.92,119703800,0
2020-05-19,271.32,273.03,269.11,269.12,95189300,0
2020-05-20,272.67,274.56,272.44,273.7,85861700,0
2020-05-21,273.57,274.38,270.71,271.81,78293900,0
2020-05-22,271.52,272.5,270.28,272.32,63958200,0
2020-05-26,278.3,278.54,272.34,275.68,88951400,0
2020-05-27,278.48,279.82,273.64,279.78,104817400,0
2020-05-28,280.81,282.83,278.59,279.26,90405200,0
2020-05-29,278.79,281.1,276.04,280.51,119090800,0
2020-06-01,279.86,282.25,279.35,281.64,55758300,0
2020-06-02,282.56,284.02,281.23,283.97,74267200,0
2020-06-03,285.96,288.71,285.69,287.75,92567600,0
2020-06-04,286.77,288.51,284.9,287.0,75794400,0
2020-06-05,292.41,296.13,292.34,294.35,150524700,0
2020-06-08,295.16,298.1,294.62,297.91,73641200,0
2020-06-09,295.24,297.98,294.37,295.69,77479200,0
2020-06-10,296.27,297.16,293.32,294.04,95000800,0
2020-06-11,287.09,287.72,276.53,277.09,209243600,0
2020-06-12,284.12,284.9,275.24,280.41,194678900,0
2020-06-15,274.7,284.16,273.52,283.02,135782700,0
2020-06-16,290.79,290.94,283.6,288.47,137627500,0
2020-06-17,289.49,289.79,286.54,287.27,83398900,0
2020-06-18,285.75,287.86,285.29,287.38,80828700,0
2020-06-19,290.86,291.06,283.79,285.74,135549600,0
2020-06-22,285.14,287.97,283.99,287.57,74649400,0
2020-06-23,290.23,291.17,288.49,288.9,68471200,0
2020-06-24,286.85,287.47,279.69,281.53,132813500,0
2020-06-25,280.96,284.82,278.93,284.55,89468000,0
2020-06-26,283.45,283.66,277.21,277.79,127961000,0
2020-06-29,279.05,282.01,276.75,281.87,79773300,0
2020-06-30,281.44,287.19,281.28,285.48,113394800,0
2020-07-01,286.6,288.75,286.14,287.48,72396500,0
2020-07-02,290.93,292.28,288.4,289.07,69344200,0
2020-07-06,292.9,294.11,292.15,293.53,61713800,0
2020-07-07,291.98,293.96,290.12,290.5,82910000,0
2020-07-08,291.27,292.83,289.5,292.72,54638600,0
2020-07-09,293.33,293.57,287.63,291.06,83354200,0
2020-07-10,290.99,294.3,289.56,294.03,57550400,0
2020-07-13,296.38,298.77,290.82,291.48,102997500,0
2020-07-14,290.06,296.04,288.85,295.26,93657000,0
2020-07-15,298.49,299.07,295.58,297.97,87196500,0
2020-07-16,296.06,297.44,295.42,296.99,54622500,0
2020-07-17,298.0,298.64,296.02,297.85,62774900,0
2020-07-20,297.58,301.01,296.83,300.26,56308800,0
2020-07-21,302.23,302.67,299.91,300.9,57292200,0
2020-07-22,300.54,302.92,300.42,302.61,57792900,0
2020-07-23,302.25,302.95,297.63,299.0,75738000,0
2020-07-24,297.14,298.1,295.56,297.07,73766600,0
2020-07-27,297.77,299.42,296.97,299.24,48293000,0
2020-07-28,298.51,299.63,297.05,297.34,57495000,0
2020-07-29,298.22,301.56,298.18,301.0,48454200,0
2020-07-30,298.02,300.34,295.93,299.92,61861700,0
2020-07-31,301.72,302.4,297.49,302.29,84986800,0
2020-08-03,303.96,305.16,303.42,304.4,53077900,0
2020-08-04,303.54,305.57,303.54,305.57,41917900,0
2020-08-05,306.88,307.73,306.61,307.47,42697700,0
2020-08-06,306.89,309.65,306.56,309.53,43679400,0
2020-08-07,308.55,310.03,307.65,309.75,57308300,0
2020-08-10,310.2,310.86,308.26,310.67,44282100,0
2020-08-11,311.86,312.5,307.38,308.11,69601100,0
2020-08-12,310.55,313.18,310.53,312.4,53774400,0
2020-08-13,311.64,313.15,310.91,311.84,41816100,0
2020-08-14,311.45,312.39,310.72,311.85,47260400,0
2020-08-17,312.87,313.24,311.86,312.84,35481000,0
2020-08-18,313.24,313.94,311.64,313.52,38733900,0
2020-08-19,313.9,314.41,311.65,312.21,68054200,0
2020-08-20,310.48,313.66,310.35,313.18,42207800,0
2020-08-21,312.85,314.52,312.51,314.29,55106600,0
2020-08-24,316.74,317.55,314.27,317.48,48588700,0
2020-08-25,318.04,318.67,316.88,318.59,38463400,0
2020-08-26,319.18,322.05,318.64,321.78,50790200,0
2020-08-27,322.65,323.94,320.82,322.49,58034100,0
2020-08-28,323.51,324.7,322.32,324.57,48588900,0
2020-08-31,324.36,325.24,323.16,323.39,66099200,0
2020-09-01,324.23,326.54,323.33,326.44,54908700,0
2020-09-02,328.36,332.13,327.21,331.16,69540000,0
2020-09-03,329.47,329.94,317.17,319.76,148011100,0
2020-09-04,320.45,322.02,310.03,317.15,139156300,0
2020-09-08,311.73,317.22,308.18,308.49,114465300,0
2020-09-09,312.51,317.05,311.64,314.58,91462300,0
2020-09-10,316.46,317.12,308.16,309.12,90569500,0
2020-09-11,310.9,311.97,306.44,309.28,84680200,0
2020-09-14,312.45,315.13,309.42,313.35,65605700,0
2020-09-15,315.81,316.64,313.36,314.93,52920900,0
2020-09-16,316.17,317.61,313.4,313.68,82096000,0
2020-09-17,308.81,312.65,308.28,310.92,91523300,0
2020-09-18,311.73,311.84,304.85,307.34,105877900,0
2020-09-21,302.74,304.07,299.05,303.92,99450800,0
2020-09-22,305.41,307.58,302.89,307.02,63612100,0
2020-09-23,307.58,307.86,299.4,299.9,93112200,0
2020-09-24,298.58,303.77,297.26,300.7,76681300,0
2020-09-25,299.84,306.35,298.97,305.56,71069400,0
2020-09-28,309.73,311.35,308.74,310.63,64584600,0
2020-09-29,310.43,311.17,308.25,308.94,51304000,0
2020-09-30,309.61,314.45,309.42,311.28,104081100,0
2020-10-01,313.89,314.86,311.4,313.28,88698700,0
2020-10-02,308.32,313.26,307.85,310.31,89431100,0
2020-10-05,312.37,316.0,312.33,315.81,45713100,0
2020-10-06,315.95,318.05,310.81,311.32,90128900,0
2020-10-07,314.29,317.55,314.26,316.74,56999600,0
2020-10-08,318.68,319.61,317.76,319.55,45242500,0
2020-10-09,321.2,322.87,320.58,322.4,59528600,0
2020-10-12,324.95,329.07,324.46,327.59,80388500,0
2020-10-13,327.45,327.63,324.48,325.45,73255500,0
2020-10-14,326.03,327.12,322.67,323.41,57727900,0
2020-10-15,319.48,323.49,318.94,323.01,60357700,0
2020-10-16,324.36,326.03,322.63,322.81,89501900,0
2020-10-19,324.08,324.71,317.0,317.9,68425600,0
2020-10-20,319.25,322.43,318.49,319.18,60051900,0
2020-10-21,319.13,321.31,318.27,318.57,63575000,0
2020-10-22,318.79,320.91,316.64,320.32,55399300,0
2020-10-23,321.55,321.6,318.94,321.41,49143900,0
2020-10-26,318.01,318.8,311.96,315.47,91473000,0
2020-10-27,315.81,316.15,314.17,314.38,65994100,0
2020-10-28,308.69,314.41,303.14,303.64,127094300,0
2020-10-29,303.87,309.9,302.18,306.72,90597700,0
2020-10-30,305.14,306.45,299.86,303.52,120287300,0
2020-11-02,306.93,308.93,304.17,306.93,86068300,0
2020-11-03,310.17,314.41,307.01,312.34,93294200,0
2020-11-04,316.83,323.42,315.65,319.33,126959700,0
2020-11-05,324.62,327.37,324.27,325.55,82039700,0
2020-11-06,325.26,326.73,323.15,325.48,74973000,0
2020-11-09,338.32,338.7,329.1,329.57,172304200,0
2020-11-10,328.57,330.14,325.8,329.09,85552000,0
2020-11-11,331.28,332.36,330.03,331.53,58649000,0
2020-11-12,330.52,331.58,326.5,328.31,67546200,0
2020-11-13,330.23,333.6,329.71,332.86,62892200,0
2020-11-16,335.54,337.21,334.24,337.01,74541100,0
2020-11-17,334.6,336.41,333.08,335.2,66111000,0
2020-11-18,335.47,336.02,331.13,331.17,70591300,0
2020-11-19,330.54,332.93,329.19,332.56,59940900,0
2020-11-20,332.3,332.51,330.21,330.28,70417300,0
2020-11-23,332.1,333.53,329.86,332.26,63230600,0
2020-11-24,334.82,338.17,333.97,337.62,62415900,0
2020-11-25,337.53,337.56,336.0,337.1,45330900,0
2020-11-27,338.19,338.51,337.02,338.04,28514100,0
2020-11-30,337.26,337.53,333.85,336.54,83872700,0
2020-12-01,339.8,341.76,339.21,340.22,74231400,0
2020-12-02,339.11,341.09,338.53,340.94,45927000,0
2020-12-03,340.83,342.24,339.74,340.84,62882000,0
2020-12-04,341.43,343.78,341.34,343.78,50749900,0
2020-12-07,343.01,343.57,341.8,343.07,48944300,0
2020-12-08,341.8,344.65,341.75,344.08,42458900,0
2020-12-09,344.74,344.9,340.16,340.99,74098300,0
2020-12-10,339.62,341.93,338.74,340.88,57735400,0
2020-12-11,339.18,340.89,337.66,340.48,57698600,0
2020-12-14,342.66,343.73,338.78,338.96,69216200,0
2020-12-15,341.5,343.54,340.13,343.54,63865300,0
2020-12-16,343.75,345.0,342.87,344.08,58420500,0
2020-12-17,345.72,346.21,344.9,346.0,64119500,0
2020-12-18,346.29,346.46,342.6,344.62,136542300,0
2020-12-21,340.69,353.28,337.95,343.39,96386700,0
2020-12-22,343.72,343.83,341.68,342.81,47949000,0
2020-12-23,343.78,345.03,342.79,343.12,46201400,0
2020-12-24,343.59,344.48,343.01,344.45,26457900,0
2020-12-28,347.01,347.8,346.39,347.41,39000400,0
2020-12-29,348.94,349.12,346.16,346.75,53680500,0
2020-12-30,347.57,348.28,346.85,347.24,49455300,0
2020-12-31,347.05,349.74,346.53,349.01,78520700,0
2021-01-04,350.34,350.47,340.55,344.26,110210800,0
2021-01-05,343.61,347.72,343.57,346.63,66426200,0
2021-01-06,345.12,351.9,344.56,348.7,107997700,0
2021-01-07,351.08,354.63,350.9,353.88,68766800,0
2021-01-08,355.27,356.11,352.01,355.9,71677200,0
2021-01-11,352.71,355.26,352.59,353.5,51034700,0
2021-01-12,353.68,354.59,351.32,353.57,52547700,0
2021-01-13,353.5,355.52,352.71,354.53,45303600,0
2021-01-14,355.27,355.78,352.95,353.28,49989100,0
2021-01-15,351.66,352.46,348.84,350.71,107160000,0
2021-01-19,353.17,354.0,351.69,353.46,51233300,0
2021-01-20,355.76,359.19,355.37,358.35,61836100,0
2021-01-21,358.91,359.34,357.75,358.68,47840100,0
2021-01-22,356.82,358.58,356.44,357.41,52860500,0
2021-01-25,358.15,359.17,353.28,358.82,70402000,0
2021-01-26,359.77,360.18,358.03,358.26,42665300,0
2021-01-27,354.93,355.02,347.26,349.5,123351100,0
2021-01-28,351.32,356.52,350.88,352.51,94198100,0
2021-01-29,350.64,351.61,343.77,345.45,126765100,0
2021-02-01,348.86,352.24,345.74,351.2,75817600,0
2021-02-02,354.39,357.73,351.29,356.17,64450700,0
2021-02-03,357.0,358.17,355.17,356.45,52427100,0
2021-02-04,357.48,360.55,356.56,360.5,47142600,0
2021-02-05,362.38,362.63,360.45,361.92,48669800,0
2021-02-08,363.37,364.58,362.52,364.53,38365200,0
2021-02-09,363.69,364.89,363.28,364.29,35551100,0
2021-02-10,366.03,366.18,361.72,364.13,59154400,0
2021-02-11,365.21,365.63,362.28,364.72,42913300,0
2021-02-12,363.92,366.76,363.84,366.52,50593300,0
2021-02-16,367.75,367.95,365.48,366.2,50972400,0
2021-02-17,364.45,366.54,363.43,366.29,52290600,0
2021-02-18,363.67,365.47,361.95,364.73,59712800,0
2021-02-19,365.99,366.28,363.64,364.08,83241000,0
2021-02-22,361.31,363.7,361.01,361.28,67414200,0
2021-02-23,359.07,363.08,354.91,361.72,107284100,0
2021-02-24,360.63,366.14,359.64,365.71,72433900,0
2021-02-25,364.44,365.81,355.45,356.9,146670500,0
2021-02-26,358.78,359.93,353.07,355.06,152701600,0
2021-03-01,359.94,364.91,355.25,363.66,105348800,0
2021-03-02,363.89,364.12,360.32,360.83,79595300,0
2021-03-03,360.13,361.1,355.94,356.05,119940200,0
2021-03-04,355.86,358.45,347.14,351.64,183433000,0
2021-03-05,355.15,359.16,347.85,358.11,152039600,0
2021-03-08,359.07,361.89,356.05,356.33,123149200,0
2021-03-09,360.18,363.97,359.68,361.41,113633600,0
2021-03-10,363.77,365.36,362.35,363.66,109899400,0
2021-03-11,366.14,369.33,365.68,367.35,86245000,0
2021-03-12,365.99,367.99,365.18,367.85,64653600,0
2021-03-15,368.1,370.3,365.95,370.04,73427200,0
2021-03-16,370.66,371.36,368.8,369.57,73722500,0
2021-03-17,368.28,371.64,367.14,370.83,97959300,0
2021-03-18,368.24,370.33,364.76,365.44,115349100,0
2021-03-19,365.14,366.72,362.58,364.76,113624500,0
2021-03-22,365.28,369.06,365.22,367.67,73778600,0
2021-03-23,367.04,368.49,363.99,364.78,90686600,0
2021-03-24,366.18,367.82,362.88,362.93,97588600,0
2021-03-25,361.48,365.76,359.54,364.97,116128600,0
2021-03-26,366.12,371.25,365.52,370.85,114409100,0
2021-03-29,369.37,371.57,367.88,370.66,108107600,0
2021-03-30,369.39,370.35,368.08,369.68,76262200,0
2021-03-31,370.25,372.74,370.22,371.18,112734200,0
2021-04-01,373.11,375.24,372.91,375.18,99682900,0
2021-04-05,377.85,381.11,377.78,380.57,91684800,0
2021-04-06,380.01,381.39,379.67,380.35,62021000,0
2021-04-07,380.18,381.13,379.72,380.79,55836300,0
2021-04-08,382.04,382.65,381.1,382.59,57863100,0
2021-04-09,382.47,385.54,382.35,385.37,61104600,0
2021-04-12,384.77,385.79,384.17,385.51,56704900,0
2021-04-13,385.41,387.28,385.03,386.66,56551000,0
2021-04-14,386.63,387.69,384.79,385.34,61659900,0
2021-04-15,387.48,389.75,387.43,389.48,60229800,0
2021-04-16,390.77,391.39,389.35,390.78,82037300,0
2021-04-19,389.84,390.29,387.53,388.86,78498500,0
2021-04-20,387.64,388.75,384.53,386.01,81851800,0
2021-04-21,385.39,389.87,385.25,389.66,66793000,0
2021-04-22,389.5,390.33,385.04,386.1,97582800,0
2021-04-23,386.67,391.71,386.59,390.29,73209200,0
2021-04-26,390.95,391.68,390.36,391.11,52182400,0
2021-04-27,391.41,391.6,389.88,391.02,51303100,0
2021-04-28,391.29,392.42,390.44,390.91,51238900,0
2021-04-29,393.64,394.02,390.01,393.4,78544300,0
2021-04-30,391.12,391.98,389.92,390.82,85527000,0
2021-05-03,392.81,393.19,391.16,391.66,68128300,0
2021-05-04,389.66,390.16,385.54,389.24,101591200,0
2021-05-05,390.89,391.12,388.8,389.36,60162200,0
2021-05-06,389.44,392.6,387.43,392.47,74321400,0
2021-05-07,393.24,395.99,392.56,395.33,67733800,0
2021-05-10,395.69,395.91,391.29,391.41,81852400,0
2021-05-11,386.88,388.91,384.03,387.92,116888000,0
2021-05-12,385.13,386.4,378.36,379.68,134811000,0
2021-05-13,381.23,386.18,381.19,384.24,106394000,0
2021-05-14,386.99,390.99,386.96,390.14,82201600,0
2021-05-17,389.03,389.96,387.13,389.15,65129200,0
2021-05-18,389.41,389.65,385.64,385.8,59810200,0
2021-05-19,381.09,384.96,379.61,384.78,106467100,0
2021-05-20,385.66,390.19,385.54,388.92,78022200,0
2021-05-21,390.41,391.66,388.15,388.61,76578700,0
2021-05-24,390.85,393.64,390.61,392.57,51376700,0
2021-05-25,393.65,394.01,391.12,391.7,57451400,0
2021-05-26,392.29,392.98,391.25,392.47,43088600,0
2021-05-27,393.5,394.02,392.4,392.68,56707700,0
2021-05-28,394.25,394.51,393.15,393.38,58520200,0
2021-06-01,395.75,395.89,392.59,393.04,54216600,0
2021-06-02,393.69,394.5,392.68,393.65,49097100,0
2021-06-03,391.33,393.33,389.86,392.19,58138800,0
2021-06-04,394.05,396.08,392.26,395.78,55938800,0
2021-06-07,395.77,395.95,394.46,395.4,51555000,0
2021-06-08,396.26,396.35,393.64,395.48,47134300,0
2021-06-09,396.32,396.4,394.66,394.89,48436300,0
2021-06-10,396.12,397.68,394.8,396.73,51020100,0
2021-06-11,397.28,397.49,395.99,397.38,45570800,0
2021-06-14,397.49,398.37,396.25,398.27,42358500,0
2021-06-15,398.42,398.46,396.66,397.54,51508500,0
2021-06-16,397.68,397.91,393.27,395.32,80386100,0
2021-06-17,394.91,396.17,392.71,395.19,90949700,0
2021-06-18,391.9,392.59,389.65,389.86,118676300,0
2021-06-21,391.62,395.63,390.81,395.44,72822000,0
2021-06-22,395.43,398.39,394.71,397.55,57700300,0
2021-06-23,397.63,398.44,396.99,397.07,49445400,0
2021-06-24,399.23,399.85,398.97,399.42,45110300,0
2021-06-25,400.17,401.29,399.85,400.84,58129500,0
2021-06-28,401.37,401.82,400.17,401.65,53159600,0
2021-06-29,402.04,402.67,401.33,401.87,35970500,0
2021-06-30,401.41,402.88,401.38,402.2,64827900,0
2021-07-01,402.97,404.59,402.9,404.43,53441000,0
2021-07-02,405.6,407.88,404.52,407.52,57697700,0
2021-07-06,407.58,407.79,404.04,406.78,68710400,0
2021-07-07,407.47,408.5,405.45,408.22,63549500,0
2021-07-08,402.88,405.65,401.7,404.89,97595200,0
2021-07-09,406.4,409.51,404.69,409.21,76238600,0
2021-07-12,409.13,410.93,408.7,410.68,52889600,0
2021-07-13,409.89,411.39,409.02,409.28,52911300,0
2021-07-14,410.98,411.47,408.64,409.89,64130400,0
2021-07-15,408.55,409.22,406.58,408.49,55126400,0
2021-07-16,409.67,409.72,404.89,405.29,75874700,0
2021-07-19,400.45,405.35,396.48,399.3,147987000,0
2021-07-20,399.97,406.3,399.17,405.02,99608200,0
2021-07-21,406.23,408.44,404.98,408.3,64724400,0
2021-07-22,408.48,409.4,407.49,409.16,47878500,0
2021-07-23,411.09,413.7,410.41,413.37,63766600,0
2021-07-26,412.77,414.39,412.73,414.38,43719200,0
2021-07-27,413.34,413.37,409.66,412.49,67397100,0
2021-07-28,413.12,413.7,410.9,412.32,52472400,0
2021-07-29,413.25,415.11,413.24,414.03,47435300,0
2021-07-30,411.46,413.48,411.33,412.02,68951200,0
2021-08-02,413.74,414.3,410.8,411.16,58783300,0
2021-08-03,411.96,414.63,409.76,414.5,58053900,0
2021-08-04,413.22,414.48,412.23,412.46,46732200,0
2021-08-05,413.63,415.16,413.31,415.08,38969700,0
2021-08-06,415.4,416.19,415.11,415.76,46930000,0
2021-08-09,415.73,416.05,414.65,415.42,41222600,0
2021-08-10,415.88,416.66,415.19,415.94,43339300,0
2021-08-11,417.01,417.07,415.88,416.97,44034300,0
2021-08-12,416.82,418.37,415.92,418.22,38909400,0
2021-08-13,418.68,419.0,418.19,418.99,39470300,0
2021-08-16,417.68,420.1,416.12,419.97,73740000,0
2021-08-17,417.41,418.08,414.22,417.22,92673900,0
2021-08-18,416.2,417.77,412.41,412.65,89351900,0
2021-08-19,409.92,414.49,409.78,413.29,92812200,0
2021-08-20,413.64,416.91,413.15,416.58,72008700,0
2021-08-23,418.27,421.16,416.66,420.24,54973000,0
2021-08-24,420.91,421.45,420.39,420.91,38744700,0
2021-08-25,421.1,422.31,420.72,421.79,40529700,0
2021-08-26,421.51,421.75,419.21,419.3,57829600,0
2021-08-27,420.11,423.43,420.06,423.05,77235100,0
2021-08-30,423.73,425.7,423.49,424.91,48357400,0
2021-08-31,424.82,425.16,423.68,424.28,59300200,0
2021-09-01,425.22,425.74,424.28,424.51,48721400,0
2021-09-02,425.94,426.62,424.61,425.82,42501000,0
2021-09-03,424.68,426.23,424.28,425.71,47170500,0
2021-09-07,425.37,425.46,423.51,424.19,51671500,0
2021-09-08,423.66,424.39,421.75,423.67,56181900,0
2021-09-09,423.48,425.23,421.62,421.86,57970400,0
2021-09-10,423.8,424.22,418.41,418.53,89948200,0
2021-09-13,421.54,421.8,417.28,419.61,83738600,0
2021-09-14,421.05,421.26,416.45,417.34,78197100,0
2021-09-15,417.76,421.32,416.66,420.83,78792200,0
2021-09-16,420.3,421.28,417.2,420.16,77786700,0
2021-09-17,419.39,419.81,415.71,416.07,118425000,0
2021-09-20,409.92,411.5,404.25,409.13,166445500,0
2021-09-21,411.48,412.78,408.22,408.74,92526100,0
2021-09-22,411.02,414.78,408.86,412.73,102350100,0
2021-09-23,414.61,419.36,414.37,417.74,76396000,0
2021-09-24,416.1,419.15,415.89,418.43,62094800,0
2021-09-27,417.4,418.56,416.54,417.24,61371100,0
2021-09-28,414.46,414.79,408.09,408.83,130436300,0
2021-09-29,410.21,411.96,408.95,409.52,82329200,0
2021-09-30,411.0,411.7,404.17,404.51,140506000,0
2021-10-01,406.25,411.01,402.71,409.32,129240100,0
2021-10-04,408.15,409.05,401.89,404.04,128570000,0
2021-10-05,405.55,410.5,404.75,408.24,90682500,0
2021-10-06,404.63,410.15,403.0,409.94,113032200,0
2021-10-07,413.23,416.33,413.05,413.48,72437500,0
2021-10-08,414.26,414.64,412.1,412.73,74557400,0
2021-10-11,412.07,414.99,409.68,409.74,65233300,0
2021-10-12,410.67,411.07,407.94,408.73,71181200,0
2021-10-13,409.76,411.02,406.77,410.2,72974000,0
2021-10-14,413.88,417.25,413.41,417.1,70236800,0
2021-10-15,419.22,420.65,418.6,420.28,66260200,0
2021-10-18,418.49,421.86,417.83,421.52,62213200,0
2021-10-19,423.16,424.84,422.54,424.78,46996800,0
2021-10-20,425.24,426.75,425.13,426.45,49571600,0
2021-10-21,425.84,427.78,425.41,427.56,41305400,0
2021-10-22,427.12,428.58,425.16,427.11,58845100,0
