Date,Open,High,Low,Close,Volume,OpenInterest
2022-05-10,262.83,264.82,256.42,260.71,39336400,0
2022-05-11,257.01,262.51,250.84,252.05,48975900,0
2022-05-12,249.28,251.4,241.86,247.02,51033800,0
2022-05-13,248.95,254.46,247.02,252.6,34925100,0
2022-05-16,251.48,257.15,247.44,252.97,32550900,0
2022-05-17,257.43,259.58,253.9,258.12,28828800,0
2022-05-18,255.01,255.59,245.09,246.36,31356000,0
2022-05-19,246.19,249.84,244.23,245.45,32692300,0
2022-05-20,249.43,250.69,238.96,244.89,39199300,0
2022-05-23,247.73,253.56,245.73,252.73,33175400,0
2022-05-24,250.06,253.39,245.8,251.74,29043900,0
2022-05-25,250.3,256.54,249.32,254.55,28547900,0
2022-05-26,254.3,259.0,253.49,257.82,25002100,0
2022-05-27,260.33,265.04,259.43,264.94,26910800,0
2022-05-31,264.25,266.42,260.76,263.61,37827700,0
2022-06-01,266.84,269.26,261.84,264.15,25292200,0
2022-06-02,256.42,266.31,253.65,266.24,44008200,0
2022-06-03,262.1,265.15,260.26,261.82,28059000,0
2022-06-06,263.8,265.85,259.1,260.59,22400300,0
2022-06-07,258.54,264.83,257.86,264.22,22860700,0
2022-06-08,263.46,264.71,261.42,262.2,17372300,0
2022-06-09,259.65,264.43,256.59,256.75,26439700,0
2022-06-10,252.67,252.67,244.86,245.31,31422800,0
2022-06-13,237.67,241.46,234.19,234.9,46135800,0
2022-06-14,236.45,238.28,234.18,237.06,28651500,0
2022-06-15,240.77,247.55,238.94,244.11,33111700,0
2022-06-16,238.51,239.91,235.64,237.53,33169200,0
2022-06-17,237.27,242.89,236.62,240.13,43084800,0
2022-06-21,242.66,247.01,241.93,246.03,29928300,0
2022-06-22,244.24,249.36,242.77,245.44,25939900,0
2022-06-23,247.81,251.49,245.93,251.0,25861400,0
2022-06-24,253.86,259.84,253.77,259.57,33923200,0
2022-06-27,260.06,260.15,255.28,256.84,24615100,0
2022-06-28,255.96,258.8,248.54,248.69,27295500,0
2022-06-29,249.77,254.01,247.99,252.36,20069800,0
2022-06-30,249.24,251.65,245.22,249.03,31730900,0
2022-07-01,248.6,251.88,246.88,251.7,22837700,0
2022-07-05,248.38,254.99,247.0,254.87,22941000,0
2022-07-06,255.74,259.85,254.43,258.12,23824400,0
2022-07-07,257.07,260.89,256.97,260.25,20859900,0
2022-07-08,256.75,259.96,255.29,259.53,19658800,0
2022-07-11,257.58,258.44,254.22,256.48,19455200,0
2022-07-12,257.8,257.86,244.39,245.97,35868500,0
2022-07-13,242.59,245.85,240.57,245.04,29497400,0
2022-07-14,242.96,247.39,238.47,246.36,25102800,0
2022-07-15,247.95,252.46,247.03,248.92,29774100,0
2022-07-18,251.86,252.92,245.61,246.53,20975000,0
2022-07-19,249.76,251.83,245.98,251.65,25012600,0
2022-07-20,252.01,256.83,251.05,254.3,22788300,0
2022-07-21,251.9,256.84,249.22,256.8,22404700,0
2022-07-22,257.18,257.27,251.2,252.45,21881300,0
2022-07-25,253.07,253.56,249.01,250.97,21056000,0
2022-07-26,251.97,251.99,241.99,244.25,39348000,0
2022-07-27,253.23,261.85,250.99,260.58,45994000,0
2022-07-28,261.56,269.4,259.73,268.02,33459300,0
2022-07-29,269.27,273.44,268.23,272.21,32152800,0
2022-08-01,269.38,272.74,267.46,269.57,21539600,0
2022-08-02,267.62,269.45,264.11,266.47,22754200,0
2022-08-03,268.35,274.89,268.21,273.89,23518900,0
2022-08-04,273.24,275.18,271.66,275.04,18098700,0
2022-08-05,270.67,275.04,270.22,274.32,16774600,0
2022-08-08,275.42,277.24,270.84,271.81,18739200,0
2022-08-09,271.15,274.48,269.18,273.73,23405200,0
2022-08-10,279.42,281.01,278.23,280.38,24687800,0
2022-08-11,282.02,282.37,277.81,278.3,20065900,0
2022-08-12,279.72,283.04,278.23,283.04,22619700,0
2022-08-15,282.16,285.25,281.3,284.56,18085700,0
2022-08-16,283.12,285.11,281.6,283.82,18102900,0
2022-08-17,281.54,285.04,281.27,283.07,18253400,0
2022-08-18,281.97,283.65,280.9,281.95,17186200,0
2022-08-19,280.72,281.06,277.47,278.05,20570000,0
2022-08-22,274.09,274.46,269.37,269.89,25061100,0
2022-08-23,268.61,270.96,267.6,268.61,17527400,0
2022-08-24,267.61,269.38,267.32,267.98,18137000,0
2022-08-25,269.48,271.12,266.75,270.95,16583400,0
2022-08-26,271.18,272.4,260.39,260.5,27549300,0
2022-08-29,258.32,259.83,256.38,257.72,20338500,0
2022-08-30,259.12,259.49,253.28,255.52,22767100,0
2022-08-31,257.88,259.55,253.93,254.07,24791800,0
2022-09-01,251.54,253.5,248.18,253.03,23263400,0
2022-09-02,254.29,257.24,247.27,248.81,22855400,0
2022-09-06,248.95,250.53,244.81,246.08,21328200,0
2022-09-07,247.49,251.5,246.05,250.78,24126700,0
2022-09-08,250.22,253.06,247.58,251.2,20319900,0
2022-09-09,253.12,257.72,252.92,256.97,22084700,0
2022-09-12,258.25,259.88,257.65,259.1,18747700,0
2022-09-13,251.51,253.03,244.47,244.86,33353300,0
2022-09-14,246.35,247.03,242.79,245.08,23913000,0
2022-09-15,242.7,244.28,237.11,238.43,31530900,0
2022-09-16,237.34,238.35,235.21,237.81,39791800,0
2022-09-19,235.6,238.2,234.03,237.6,26826900,0
